Epoch 018 | TrainLoss 0.2095 Acc 1.0000 | ValLoss 0.4759 Acc 0.8387 | Best 0.9032
Epoch 019 | TrainLoss 0.2100 Acc 1.0000 | ValLoss 0.4592 Acc 0.8387 | Best 0.9032
Epoch 020 | TrainLoss 0.2054 Acc 1.0000 | ValLoss 0.4576 Acc 0.8387 | Best 0.9032
Epoch 021 | TrainLoss 0.2101 Acc 1.0000 | ValLoss 0.4570 Acc 0.8387 | Best 0.9032
Epoch 022 | TrainLoss 0.2086 Acc 1.0000 | ValLoss 0.4517 Acc 0.8710 | Best 0.9032
Epoch 023 | TrainLoss 0.2057 Acc 1.0000 | ValLoss 0.4939 Acc 0.8387 | Best 0.9032
Epoch 024 | TrainLoss 0.2052 Acc 1.0000 | ValLoss 0.4800 Acc 0.8710 | Best 0.9032
Epoch 025 | TrainLoss 0.2061 Acc 1.0000 | ValLoss 0.4725 Acc 0.8387 | Best 0.9032
Epoch 026 | TrainLoss 0.2045 Acc 1.0000 | ValLoss 0.4630 Acc 0.8710 | Best 0.9032
Epoch 027 | TrainLoss 0.2037 Acc 1.0000 | ValLoss 0.4506 Acc 0.8710 | Best 0.9032
Epoch 028 | TrainLoss 0.2039 Acc 1.0000 | ValLoss 0.4546 Acc 0.8710 | Best 0.9032
Epoch 029 | TrainLoss 0.2038 Acc 1.0000 | ValLoss 0.4534 Acc 0.8710 | Best 0.9032
Epoch 030 | TrainLoss 0.2049 Acc 1.0000 | ValLoss 0.4527 Acc 0.8387 | Best 0.9032
Epoch 031 | TrainLoss 0.2040 Acc 1.0000 | ValLoss 0.4463 Acc 0.8710 | Best 0.9032
Epoch 001 | TrainLoss 0.6414 Acc 0.6171 | ValLoss 0.6668 Acc 0.6129 | Best 0.6129
Epoch 002 | TrainLoss 0.5178 Acc 0.8057 | ValLoss 0.6728 Acc 0.5484 | Best 0.6129
Epoch 003 | TrainLoss 0.4306 Acc 0.8629 | ValLoss 0.6353 Acc 0.6452 | Best 0.6452
Epoch 004 | TrainLoss 0.3502 Acc 0.8971 | ValLoss 0.5596 Acc 0.8065 | Best 0.8065
Epoch 005 | TrainLoss 0.2954 Acc 0.9657 | ValLoss 0.4937 Acc 0.7742 | Best 0.8065
Epoch 006 | TrainLoss 0.2692 Acc 0.9657 | ValLoss 0.4847 Acc 0.8065 | Best 0.8065
Epoch 007 | TrainLoss 0.2591 Acc 0.9943 | ValLoss 0.6509 Acc 0.6774 | Best 0.8065
Epoch 008 | TrainLoss 0.2388 Acc 1.0000 | ValLoss 0.4450 Acc 0.8387 | Best 0.8387
Epoch 009 | TrainLoss 0.2409 Acc 0.9943 | ValLoss 0.6650 Acc 0.6774 | Best 0.8387
Epoch 010 | TrainLoss 0.2329 Acc 1.0000 | ValLoss 0.4882 Acc 0.7419 | Best 0.8387
Epoch 011 | TrainLoss 0.2205 Acc 1.0000 | ValLoss 0.6603 Acc 0.6774 | Best 0.8387
Epoch 012 | TrainLoss 0.2221 Acc 1.0000 | ValLoss 0.5081 Acc 0.7419 | Best 0.8387
Epoch 013 | TrainLoss 0.2179 Acc 1.0000 | ValLoss 0.6548 Acc 0.6774 | Best 0.8387
Epoch 014 | TrainLoss 0.2163 Acc 1.0000 | ValLoss 0.4861 Acc 0.8387 | Best 0.8387
Epoch 015 | TrainLoss 0.2126 Acc 1.0000 | ValLoss 0.5401 Acc 0.7097 | Best 0.8387
Epoch 016 | TrainLoss 0.2097 Acc 1.0000 | ValLoss 0.5243 Acc 0.7742 | Best 0.8387
Epoch 017 | TrainLoss 0.2129 Acc 1.0000 | ValLoss 0.5423 Acc 0.7097 | Best 0.8387
Epoch 018 | TrainLoss 0.2069 Acc 1.0000 | ValLoss 0.4864 Acc 0.7742 | Best 0.8387
Epoch 019 | TrainLoss 0.2095 Acc 1.0000 | ValLoss 0.4704 Acc 0.8065 | Best 0.8387
Epoch 020 | TrainLoss 0.2056 Acc 1.0000 | ValLoss 0.5040 Acc 0.7742 | Best 0.8387
Epoch 021 | TrainLoss 0.2062 Acc 1.0000 | ValLoss 0.4855 Acc 0.8065 | Best 0.8387
Epoch 022 | TrainLoss 0.2077 Acc 1.0000 | ValLoss 0.5001 Acc 0.8387 | Best 0.8387
Epoch 001 | TrainLoss 0.8508 Acc 0.5600 | ValLoss 0.6335 Acc 0.6129 | Best 0.6129
Epoch 002 | TrainLoss 0.5786 Acc 0.7257 | ValLoss 0.6198 Acc 0.6774 | Best 0.6774
Epoch 003 | TrainLoss 0.5181 Acc 0.8057 | ValLoss 0.6047 Acc 0.5806 | Best 0.6774
Epoch 004 | TrainLoss 0.4528 Acc 0.8343 | ValLoss 0.5420 Acc 0.7097 | Best 0.7097
Epoch 005 | TrainLoss 0.3953 Acc 0.8686 | ValLoss 0.5303 Acc 0.7097 | Best 0.7097
Epoch 006 | TrainLoss 0.3358 Acc 0.9200 | ValLoss 0.5065 Acc 0.7419 | Best 0.7419
Epoch 007 | TrainLoss 0.3163 Acc 0.9657 | ValLoss 0.4519 Acc 0.8387 | Best 0.8387
Epoch 008 | TrainLoss 0.2732 Acc 0.9886 | ValLoss 0.4417 Acc 0.8065 | Best 0.8387
Epoch 009 | TrainLoss 0.2476 Acc 0.9714 | ValLoss 0.4283 Acc 0.9032 | Best 0.9032
Epoch 010 | TrainLoss 0.2374 Acc 1.0000 | ValLoss 0.4038 Acc 0.9032 | Best 0.9032
Epoch 011 | TrainLoss 0.2350 Acc 0.9943 | ValLoss 0.4348 Acc 0.8710 | Best 0.9032
Epoch 012 | TrainLoss 0.2260 Acc 1.0000 | ValLoss 0.5346 Acc 0.8065 | Best 0.9032
Epoch 013 | TrainLoss 0.2163 Acc 1.0000 | ValLoss 0.4948 Acc 0.9032 | Best 0.9032
Epoch 014 | TrainLoss 0.2146 Acc 1.0000 | ValLoss 0.5101 Acc 0.9032 | Best 0.9032
Epoch 015 | TrainLoss 0.2123 Acc 1.0000 | ValLoss 0.4688 Acc 0.9032 | Best 0.9032
Epoch 016 | TrainLoss 0.2110 Acc 1.0000 | ValLoss 0.4783 Acc 0.9032 | Best 0.9032
Epoch 017 | TrainLoss 0.2189 Acc 1.0000 | ValLoss 0.4894 Acc 0.9032 | Best 0.9032
Epoch 018 | TrainLoss 0.2135 Acc 1.0000 | ValLoss 0.4977 Acc 0.8710 | Best 0.9032
Epoch 019 | TrainLoss 0.2113 Acc 1.0000 | ValLoss 0.5148 Acc 0.8710 | Best 0.9032
Epoch 020 | TrainLoss 0.2102 Acc 1.0000 | ValLoss 0.4776 Acc 0.8710 | Best 0.9032
Epoch 021 | TrainLoss 0.2095 Acc 1.0000 | ValLoss 0.4520 Acc 0.9032 | Best 0.9032
Epoch 022 | TrainLoss 0.2108 Acc 0.9943 | ValLoss 0.4533 Acc 0.9032 | Best 0.9032
Epoch 023 | TrainLoss 0.2055 Acc 1.0000 | ValLoss 0.4593 Acc 0.8710 | Best 0.9032
Epoch 001 | TrainLoss 1.6131 Acc 0.6000 | ValLoss 0.6594 Acc 0.5806 | Best 0.5806
Epoch 002 | TrainLoss 0.6419 Acc 0.6629 | ValLoss 0.8297 Acc 0.7097 | Best 0.7097
Epoch 003 | TrainLoss 0.6740 Acc 0.7314 | ValLoss 0.4761 Acc 0.8387 | Best 0.8387
Epoch 004 | TrainLoss 0.4459 Acc 0.8571 | ValLoss 0.5942 Acc 0.7097 | Best 0.8387
Epoch 005 | TrainLoss 0.4215 Acc 0.8400 | ValLoss 0.5277 Acc 0.7742 | Best 0.8387
Epoch 006 | TrainLoss 0.3948 Acc 0.8800 | ValLoss 0.4751 Acc 0.8387 | Best 0.8387
Epoch 007 | TrainLoss 0.3345 Acc 0.9543 | ValLoss 0.4094 Acc 0.8387 | Best 0.8387
Epoch 008 | TrainLoss 0.2911 Acc 0.9714 | ValLoss 0.3992 Acc 0.8387 | Best 0.8387
Epoch 009 | TrainLoss 0.2778 Acc 0.9657 | ValLoss 0.4001 Acc 0.8065 | Best 0.8387
Epoch 010 | TrainLoss 0.2582 Acc 0.9886 | ValLoss 0.4131 Acc 0.8387 | Best 0.8387
Epoch 011 | TrainLoss 0.2443 Acc 0.9943 | ValLoss 0.4087 Acc 0.8065 | Best 0.8387
Epoch 012 | TrainLoss 0.2403 Acc 0.9886 | ValLoss 0.4348 Acc 0.8065 | Best 0.8387
Epoch 013 | TrainLoss 0.2233 Acc 1.0000 | ValLoss 0.4417 Acc 0.7742 | Best 0.8387
Epoch 014 | TrainLoss 0.2186 Acc 1.0000 | ValLoss 0.4550 Acc 0.8065 | Best 0.8387
Epoch 015 | TrainLoss 0.2252 Acc 1.0000 | ValLoss 0.4109 Acc 0.8065 | Best 0.8387
Epoch 016 | TrainLoss 0.2195 Acc 1.0000 | ValLoss 0.4320 Acc 0.8065 | Best 0.8387
Epoch 017 | TrainLoss 0.2176 Acc 1.0000 | ValLoss 0.4322 Acc 0.8065 | Best 0.8387
Epoch 018 | TrainLoss 0.2264 Acc 1.0000 | ValLoss 0.3756 Acc 0.8710 | Best 0.8710
Epoch 019 | TrainLoss 0.2189 Acc 1.0000 | ValLoss 0.4317 Acc 0.8387 | Best 0.8710
Epoch 020 | TrainLoss 0.2164 Acc 1.0000 | ValLoss 0.4407 Acc 0.8065 | Best 0.8710
Epoch 021 | TrainLoss 0.2244 Acc 0.9886 | ValLoss 0.4354 Acc 0.8065 | Best 0.8710
Epoch 022 | TrainLoss 0.2167 Acc 1.0000 | ValLoss 0.4202 Acc 0.8065 | Best 0.8710
Epoch 023 | TrainLoss 0.2152 Acc 1.0000 | ValLoss 0.4194 Acc 0.8065 | Best 0.8710
Epoch 024 | TrainLoss 0.2176 Acc 1.0000 | ValLoss 0.3875 Acc 0.8387 | Best 0.8710
Epoch 025 | TrainLoss 0.2162 Acc 1.0000 | ValLoss 0.4139 Acc 0.8065 | Best 0.8710
Epoch 026 | TrainLoss 0.2242 Acc 1.0000 | ValLoss 0.3799 Acc 0.8387 | Best 0.8710
Epoch 027 | TrainLoss 0.2159 Acc 0.9943 | ValLoss 0.3857 Acc 0.8710 | Best 0.8710
Epoch 028 | TrainLoss 0.2110 Acc 1.0000 | ValLoss 0.3991 Acc 0.8387 | Best 0.8710
Epoch 029 | TrainLoss 0.2081 Acc 1.0000 | ValLoss 0.4407 Acc 0.8387 | Best 0.8710
Epoch 030 | TrainLoss 0.2102 Acc 1.0000 | ValLoss 0.4146 Acc 0.8387 | Best 0.8710
Epoch 031 | TrainLoss 0.2088 Acc 1.0000 | ValLoss 0.4900 Acc 0.8065 | Best 0.8710
Epoch 032 | TrainLoss 0.2104 Acc 1.0000 | ValLoss 0.4461 Acc 0.8065 | Best 0.8710
Epoch 001 | TrainLoss 0.0401 Acc 0.5429 | ValLoss 0.6992 Acc 0.5484 | Best 0.5484
Epoch 002 | TrainLoss 0.1144 Acc 0.5543 | ValLoss 3.5968 Acc 0.6129 | Best 0.6129
Epoch 003 | TrainLoss 0.1952 Acc 0.5200 | ValLoss 3.5915 Acc 0.6129 | Best 0.6129
Epoch 004 | TrainLoss 0.1876 Acc 0.5371 | ValLoss 3.5540 Acc 0.6129 | Best 0.6129
Epoch 005 | TrainLoss 0.1122 Acc 0.6457 | ValLoss 2.7412 Acc 0.6452 | Best 0.6452
Epoch 006 | TrainLoss 0.0646 Acc 0.7143 | ValLoss 4.8821 Acc 0.5161 | Best 0.6452
Epoch 007 | TrainLoss 0.0914 Acc 0.5943 | ValLoss 4.2360 Acc 0.5161 | Best 0.6452
Epoch 008 | TrainLoss 0.0690 Acc 0.6057 | ValLoss 2.0896 Acc 0.6129 | Best 0.6452
Epoch 009 | TrainLoss 0.0417 Acc 0.6971 | ValLoss 1.1262 Acc 0.7097 | Best 0.7097
Epoch 010 | TrainLoss 0.0297 Acc 0.7657 | ValLoss 1.0835 Acc 0.6774 | Best 0.7097
Epoch 011 | TrainLoss 0.0274 Acc 0.8000 | ValLoss 0.9139 Acc 0.7097 | Best 0.7097
Epoch 012 | TrainLoss 0.0232 Acc 0.8057 | ValLoss 0.8795 Acc 0.6452 | Best 0.7097
Epoch 013 | TrainLoss 0.0219 Acc 0.8171 | ValLoss 1.1807 Acc 0.5484 | Best 0.7097
Epoch 014 | TrainLoss 0.0239 Acc 0.8057 | ValLoss 1.2697 Acc 0.5484 | Best 0.7097
Epoch 015 | TrainLoss 0.0310 Acc 0.7486 | ValLoss 1.2934 Acc 0.5161 | Best 0.7097
Epoch 016 | TrainLoss 0.0259 Acc 0.7771 | ValLoss 0.9190 Acc 0.5806 | Best 0.7097
Epoch 017 | TrainLoss 0.0210 Acc 0.8229 | ValLoss 0.6383 Acc 0.7419 | Best 0.7419
Epoch 018 | TrainLoss 0.0200 Acc 0.8171 | ValLoss 0.5769 Acc 0.8065 | Best 0.8065
Epoch 019 | TrainLoss 0.0172 Acc 0.8629 | ValLoss 0.5470 Acc 0.7742 | Best 0.8065
Epoch 020 | TrainLoss 0.0157 Acc 0.9029 | ValLoss 0.5528 Acc 0.7742 | Best 0.8065
Epoch 021 | TrainLoss 0.0150 Acc 0.8971 | ValLoss 0.6201 Acc 0.7097 | Best 0.8065
Epoch 022 | TrainLoss 0.0153 Acc 0.9029 | ValLoss 0.5942 Acc 0.7097 | Best 0.8065
Epoch 023 | TrainLoss 0.0140 Acc 0.9200 | ValLoss 0.5393 Acc 0.8387 | Best 0.8387
Epoch 024 | TrainLoss 0.0136 Acc 0.9314 | ValLoss 0.5285 Acc 0.8387 | Best 0.8387
Epoch 025 | TrainLoss 0.0131 Acc 0.9429 | ValLoss 0.5336 Acc 0.8710 | Best 0.8710
Epoch 026 | TrainLoss 0.0124 Acc 0.9371 | ValLoss 0.5427 Acc 0.8710 | Best 0.8710
Epoch 027 | TrainLoss 0.0122 Acc 0.9714 | ValLoss 0.5661 Acc 0.8387 | Best 0.8710
Epoch 028 | TrainLoss 0.0122 Acc 0.9600 | ValLoss 0.6280 Acc 0.8065 | Best 0.8710
Epoch 029 | TrainLoss 0.0118 Acc 0.9486 | ValLoss 0.6265 Acc 0.8065 | Best 0.8710
Epoch 030 | TrainLoss 0.0110 Acc 0.9886 | ValLoss 0.5940 Acc 0.8065 | Best 0.8710
Epoch 031 | TrainLoss 0.0109 Acc 0.9886 | ValLoss 0.5679 Acc 0.8065 | Best 0.8710
Epoch 032 | TrainLoss 0.0105 Acc 0.9886 | ValLoss 0.5517 Acc 0.8710 | Best 0.8710
Epoch 033 | TrainLoss 0.0108 Acc 0.9771 | ValLoss 0.5498 Acc 0.8065 | Best 0.8710
Epoch 034 | TrainLoss 0.0106 Acc 0.9886 | ValLoss 0.5672 Acc 0.8387 | Best 0.8710
Epoch 035 | TrainLoss 0.0102 Acc 0.9943 | ValLoss 0.5587 Acc 0.8387 | Best 0.8710
Epoch 036 | TrainLoss 0.0102 Acc 1.0000 | ValLoss 0.6201 Acc 0.8065 | Best 0.8710
Epoch 037 | TrainLoss 0.0103 Acc 0.9943 | ValLoss 0.5918 Acc 0.8065 | Best 0.8710
Epoch 038 | TrainLoss 0.0097 Acc 1.0000 | ValLoss 0.6672 Acc 0.7742 | Best 0.8710
Epoch 039 | TrainLoss 0.0101 Acc 1.0000 | ValLoss 0.6272 Acc 0.8065 | Best 0.8710
Epoch 001 | TrainLoss 0.3159 Acc 0.5314 | ValLoss 0.8023 Acc 0.5806 | Best 0.5806
Epoch 002 | TrainLoss 0.1070 Acc 0.6743 | ValLoss 0.6826 Acc 0.5161 | Best 0.5806
Epoch 003 | TrainLoss 0.0966 Acc 0.7371 | ValLoss 0.7319 Acc 0.5806 | Best 0.5806
Epoch 004 | TrainLoss 0.0875 Acc 0.7771 | ValLoss 0.6952 Acc 0.5806 | Best 0.5806
Epoch 005 | TrainLoss 0.0777 Acc 0.8229 | ValLoss 0.5647 Acc 0.6774 | Best 0.6774
Epoch 006 | TrainLoss 0.0774 Acc 0.8457 | ValLoss 0.5302 Acc 0.6452 | Best 0.6774
Epoch 007 | TrainLoss 0.0739 Acc 0.8686 | ValLoss 0.5492 Acc 0.7742 | Best 0.7742
Epoch 008 | TrainLoss 0.0728 Acc 0.8629 | ValLoss 0.5068 Acc 0.7742 | Best 0.7742
Epoch 009 | TrainLoss 0.0600 Acc 0.9143 | ValLoss 0.4642 Acc 0.8065 | Best 0.8065
Epoch 010 | TrainLoss 0.0553 Acc 0.9543 | ValLoss 0.4594 Acc 0.8065 | Best 0.8065
Epoch 011 | TrainLoss 0.0467 Acc 0.9600 | ValLoss 0.4557 Acc 0.7419 | Best 0.8065
Epoch 012 | TrainLoss 0.0427 Acc 0.9714 | ValLoss 0.4312 Acc 0.8710 | Best 0.8710
Epoch 013 | TrainLoss 0.0424 Acc 0.9771 | ValLoss 0.3924 Acc 0.8710 | Best 0.8710
Epoch 014 | TrainLoss 0.0416 Acc 0.9886 | ValLoss 0.4752 Acc 0.8387 | Best 0.8710
Epoch 015 | TrainLoss 0.0416 Acc 0.9829 | ValLoss 0.4104 Acc 0.8710 | Best 0.8710
Epoch 016 | TrainLoss 0.0401 Acc 0.9886 | ValLoss 0.4330 Acc 0.8710 | Best 0.8710
Epoch 017 | TrainLoss 0.0400 Acc 0.9829 | ValLoss 0.4639 Acc 0.8710 | Best 0.8710
Epoch 018 | TrainLoss 0.0413 Acc 0.9943 | ValLoss 0.3766 Acc 0.9032 | Best 0.9032
Epoch 019 | TrainLoss 0.0402 Acc 0.9886 | ValLoss 0.4224 Acc 0.8710 | Best 0.9032
Epoch 020 | TrainLoss 0.0383 Acc 1.0000 | ValLoss 0.4247 Acc 0.8065 | Best 0.9032
Epoch 021 | TrainLoss 0.0374 Acc 0.9943 | ValLoss 0.3917 Acc 0.8387 | Best 0.9032
Epoch 022 | TrainLoss 0.0381 Acc 1.0000 | ValLoss 0.3969 Acc 0.8065 | Best 0.9032
Epoch 023 | TrainLoss 0.0375 Acc 0.9943 | ValLoss 0.4798 Acc 0.7742 | Best 0.9032
Epoch 024 | TrainLoss 0.0368 Acc 1.0000 | ValLoss 0.4031 Acc 0.8065 | Best 0.9032
Epoch 025 | TrainLoss 0.0371 Acc 1.0000 | ValLoss 0.3715 Acc 0.8710 | Best 0.9032
Epoch 026 | TrainLoss 0.0370 Acc 0.9943 | ValLoss 0.3598 Acc 0.9032 | Best 0.9032
Epoch 027 | TrainLoss 0.0358 Acc 1.0000 | ValLoss 0.3906 Acc 0.8710 | Best 0.9032
Epoch 028 | TrainLoss 0.0355 Acc 1.0000 | ValLoss 0.3854 Acc 0.9032 | Best 0.9032
Epoch 029 | TrainLoss 0.0360 Acc 1.0000 | ValLoss 0.3994 Acc 0.8387 | Best 0.9032
Epoch 030 | TrainLoss 0.0351 Acc 1.0000 | ValLoss 0.3846 Acc 0.8710 | Best 0.9032
Epoch 031 | TrainLoss 0.0360 Acc 1.0000 | ValLoss 0.4006 Acc 0.8065 | Best 0.9032
Epoch 032 | TrainLoss 0.0360 Acc 1.0000 | ValLoss 0.4238 Acc 0.8387 | Best 0.9032
Epoch 001 | TrainLoss 0.1113 Acc 0.5771 | ValLoss 0.6708 Acc 0.5484 | Best 0.5484
Epoch 001 | TrainLoss 0.3159 Acc 0.5314 | ValLoss 0.8022 Acc 0.5806 | Best 0.5806
Epoch 002 | TrainLoss 0.1070 Acc 0.6743 | ValLoss 0.6825 Acc 0.5161 | Best 0.5806
Epoch 003 | TrainLoss 0.0966 Acc 0.7371 | ValLoss 0.7321 Acc 0.5806 | Best 0.5806
Epoch 004 | TrainLoss 0.0875 Acc 0.7771 | ValLoss 0.6959 Acc 0.5806 | Best 0.5806
Epoch 005 | TrainLoss 0.0778 Acc 0.8286 | ValLoss 0.5585 Acc 0.7097 | Best 0.7097
Epoch 006 | TrainLoss 0.0763 Acc 0.8400 | ValLoss 0.5113 Acc 0.6774 | Best 0.7097
Epoch 007 | TrainLoss 0.0732 Acc 0.8629 | ValLoss 0.5162 Acc 0.7419 | Best 0.7419
Epoch 008 | TrainLoss 0.0697 Acc 0.8629 | ValLoss 0.4816 Acc 0.8065 | Best 0.8065
Epoch 009 | TrainLoss 0.0615 Acc 0.8914 | ValLoss 0.4843 Acc 0.7742 | Best 0.8065
Epoch 010 | TrainLoss 0.0578 Acc 0.9543 | ValLoss 0.5091 Acc 0.7419 | Best 0.8065
Epoch 011 | TrainLoss 0.0479 Acc 0.9543 | ValLoss 0.4558 Acc 0.7742 | Best 0.8065
Epoch 012 | TrainLoss 0.0428 Acc 0.9714 | ValLoss 0.4347 Acc 0.8710 | Best 0.8710
Epoch 013 | TrainLoss 0.0434 Acc 0.9829 | ValLoss 0.3740 Acc 0.9032 | Best 0.9032
Epoch 014 | TrainLoss 0.0434 Acc 0.9657 | ValLoss 0.4304 Acc 0.8710 | Best 0.9032
Epoch 015 | TrainLoss 0.0404 Acc 0.9886 | ValLoss 0.4259 Acc 0.8710 | Best 0.9032
Epoch 016 | TrainLoss 0.0385 Acc 0.9943 | ValLoss 0.4113 Acc 0.8710 | Best 0.9032
Epoch 017 | TrainLoss 0.0371 Acc 1.0000 | ValLoss 0.4150 Acc 0.8387 | Best 0.9032
Epoch 018 | TrainLoss 0.0384 Acc 0.9943 | ValLoss 0.3948 Acc 0.8387 | Best 0.9032
Epoch 019 | TrainLoss 0.0376 Acc 0.9943 | ValLoss 0.3784 Acc 0.9032 | Best 0.9032
Epoch 020 | TrainLoss 0.0367 Acc 1.0000 | ValLoss 0.3778 Acc 0.8710 | Best 0.9032
Epoch 021 | TrainLoss 0.0362 Acc 1.0000 | ValLoss 0.4061 Acc 0.8710 | Best 0.9032
Epoch 022 | TrainLoss 0.0375 Acc 1.0000 | ValLoss 0.4510 Acc 0.8387 | Best 0.9032
Epoch 023 | TrainLoss 0.0357 Acc 1.0000 | ValLoss 0.5608 Acc 0.7742 | Best 0.9032
Epoch 024 | TrainLoss 0.0357 Acc 1.0000 | ValLoss 0.4463 Acc 0.8387 | Best 0.9032
Epoch 025 | TrainLoss 0.0361 Acc 1.0000 | ValLoss 0.4163 Acc 0.8387 | Best 0.9032
Epoch 026 | TrainLoss 0.0363 Acc 0.9943 | ValLoss 0.4156 Acc 0.8710 | Best 0.9032
Epoch 027 | TrainLoss 0.0358 Acc 1.0000 | ValLoss 0.4501 Acc 0.8387 | Best 0.9032
Epoch 001 | TrainLoss 0.1237 Acc 0.5371 | ValLoss 0.6691 Acc 0.6129 | Best 0.6129
Epoch 002 | TrainLoss 0.0940 Acc 0.7429 | ValLoss 0.6417 Acc 0.6774 | Best 0.6774
Epoch 003 | TrainLoss 0.0764 Acc 0.8400 | ValLoss 0.6067 Acc 0.6452 | Best 0.6774
Epoch 004 | TrainLoss 0.0648 Acc 0.8857 | ValLoss 0.5913 Acc 0.7419 | Best 0.7419
Epoch 005 | TrainLoss 0.0584 Acc 0.9086 | ValLoss 0.5175 Acc 0.7419 | Best 0.7419
Epoch 006 | TrainLoss 0.0497 Acc 0.9657 | ValLoss 0.5186 Acc 0.7742 | Best 0.7742
Epoch 007 | TrainLoss 0.0455 Acc 0.9829 | ValLoss 0.5083 Acc 0.8387 | Best 0.8387
Epoch 008 | TrainLoss 0.0411 Acc 0.9829 | ValLoss 0.5753 Acc 0.7419 | Best 0.8387
Epoch 009 | TrainLoss 0.0389 Acc 0.9943 | ValLoss 0.5622 Acc 0.6774 | Best 0.8387
Epoch 010 | TrainLoss 0.0382 Acc 0.9886 | ValLoss 0.6382 Acc 0.6774 | Best 0.8387
Epoch 011 | TrainLoss 0.0383 Acc 0.9943 | ValLoss 0.4919 Acc 0.8387 | Best 0.8387
Epoch 012 | TrainLoss 0.0384 Acc 0.9943 | ValLoss 0.5842 Acc 0.7419 | Best 0.8387
Epoch 013 | TrainLoss 0.0363 Acc 1.0000 | ValLoss 0.5088 Acc 0.8065 | Best 0.8387
Epoch 014 | TrainLoss 0.0360 Acc 1.0000 | ValLoss 0.6213 Acc 0.6774 | Best 0.8387
Epoch 015 | TrainLoss 0.0359 Acc 1.0000 | ValLoss 0.4557 Acc 0.8065 | Best 0.8387
Epoch 016 | TrainLoss 0.0356 Acc 1.0000 | ValLoss 0.5096 Acc 0.7419 | Best 0.8387
Epoch 017 | TrainLoss 0.0351 Acc 1.0000 | ValLoss 0.5043 Acc 0.7097 | Best 0.8387
Epoch 018 | TrainLoss 0.0350 Acc 1.0000 | ValLoss 0.5323 Acc 0.7419 | Best 0.8387
Epoch 019 | TrainLoss 0.0343 Acc 1.0000 | ValLoss 0.5448 Acc 0.6774 | Best 0.8387
Epoch 020 | TrainLoss 0.0351 Acc 1.0000 | ValLoss 0.4955 Acc 0.7742 | Best 0.8387
Epoch 021 | TrainLoss 0.0345 Acc 1.0000 | ValLoss 0.5066 Acc 0.7742 | Best 0.8387
Epoch 001 | TrainLoss 0.1153 Acc 0.5771 | ValLoss 0.6751 Acc 0.5484 | Best 0.5484
Epoch 002 | TrainLoss 0.0892 Acc 0.7257 | ValLoss 0.6196 Acc 0.6452 | Best 0.6452
Epoch 003 | TrainLoss 0.0755 Acc 0.8400 | ValLoss 0.5994 Acc 0.6774 | Best 0.6774
Epoch 004 | TrainLoss 0.0591 Acc 0.9086 | ValLoss 0.5328 Acc 0.8065 | Best 0.8065
Epoch 005 | TrainLoss 0.0499 Acc 0.9486 | ValLoss 0.4953 Acc 0.8387 | Best 0.8387
Epoch 006 | TrainLoss 0.0486 Acc 0.9486 | ValLoss 0.4316 Acc 0.8065 | Best 0.8387
Epoch 007 | TrainLoss 0.0431 Acc 0.9886 | ValLoss 0.6002 Acc 0.7097 | Best 0.8387
Epoch 008 | TrainLoss 0.0407 Acc 1.0000 | ValLoss 0.4599 Acc 0.8065 | Best 0.8387
Epoch 009 | TrainLoss 0.0411 Acc 0.9943 | ValLoss 0.6608 Acc 0.7097 | Best 0.8387
Epoch 010 | TrainLoss 0.0384 Acc 0.9943 | ValLoss 0.4939 Acc 0.7742 | Best 0.8387
Epoch 011 | TrainLoss 0.0372 Acc 1.0000 | ValLoss 0.6432 Acc 0.6774 | Best 0.8387
Epoch 012 | TrainLoss 0.0369 Acc 1.0000 | ValLoss 0.5051 Acc 0.8065 | Best 0.8387
Epoch 013 | TrainLoss 0.0355 Acc 1.0000 | ValLoss 0.5140 Acc 0.7419 | Best 0.8387
Epoch 014 | TrainLoss 0.0367 Acc 0.9943 | ValLoss 0.5477 Acc 0.7419 | Best 0.8387
Epoch 015 | TrainLoss 0.0357 Acc 1.0000 | ValLoss 0.5462 Acc 0.7419 | Best 0.8387
Epoch 016 | TrainLoss 0.0364 Acc 1.0000 | ValLoss 0.5757 Acc 0.7742 | Best 0.8387
Epoch 017 | TrainLoss 0.0352 Acc 1.0000 | ValLoss 0.5022 Acc 0.8065 | Best 0.8387
Epoch 018 | TrainLoss 0.0351 Acc 1.0000 | ValLoss 0.5560 Acc 0.7742 | Best 0.8387
Epoch 019 | TrainLoss 0.0346 Acc 1.0000 | ValLoss 0.5236 Acc 0.7742 | Best 0.8387
Epoch 001 | TrainLoss 0.1251 Acc 0.6000 | ValLoss 0.6730 Acc 0.4839 | Best 0.4839
Epoch 002 | TrainLoss 0.0873 Acc 0.7771 | ValLoss 0.6125 Acc 0.5806 | Best 0.5806
Epoch 003 | TrainLoss 0.0704 Acc 0.8286 | ValLoss 0.5692 Acc 0.6129 | Best 0.6129
Epoch 004 | TrainLoss 0.0652 Acc 0.8914 | ValLoss 0.6200 Acc 0.6452 | Best 0.6452
Epoch 005 | TrainLoss 0.0650 Acc 0.9314 | ValLoss 0.5531 Acc 0.6452 | Best 0.6452
Epoch 006 | TrainLoss 0.0561 Acc 0.9257 | ValLoss 0.4383 Acc 0.8065 | Best 0.8065
Epoch 007 | TrainLoss 0.0503 Acc 0.9657 | ValLoss 0.6556 Acc 0.6452 | Best 0.8065
